Exported at 26/04/2024 09:59:36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy suche 1x15 he 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
IAEA-465,6.4,25/04/2024 13:40:28,-2.816,15.4,1070723,573874,847069.82,1637.71,2054.51,33363.57,5272.26,85961.43,2899.62,52.59,90.47,941.76,61.06,11880.56,1737.43,2508.93,111.86,1635.3,160.1,415.47,87.47,156.77,59.61,225.92,41.61,13912.3,1327.77,6.77,0.98,36.39,1.91,25.62,4.99,0.19,0.32,27.71,4.48,47.65,7.7,0.15,8.59,0.92,36.62,44.71,13.9,47.73,10.11,294151.11,2715.77,3406.94,63039.23,9961.73,183900.28,6203.27,120.5,207.31,2351.49,152.47,14311.38,2092.92,3510.52,156.51,2728.48,267.12,741.7,156.14,229.14,87.13,324.61,59.79,19891.03,1898.37,8.61,1.24,45.55,2.39,31.89,6.21,0.26,0.43,32.77,5.3,64.36,10.4,0.2,11.45,1.03,40.89,48.16,14.98,54.15,11.47
IAEA-465,6.5,25/04/2024 13:40:28,-2.732,15.4,1068045,575965,848039.66,1544.97,2068.19,32878.02,5197.51,85887.03,2897.27,34.21,90.35,957.37,61.17,11354.2,1661.37,2464.06,112.21,1612.38,157.96,369.19,85.63,148.31,57.64,301.66,54.23,14050.17,1341.52,7.11,0.98,155.04,19,31.66,5.8,0,0,26.53,4.46,52.77,7.84,0,0,0.31,36.23,38.42,14.25,46.95,10.24,292546.61,2561.98,3429.63,62121.79,9820.51,183741.11,6198.22,78.4,207.03,2390.45,152.74,13677.32,2001.29,3447.72,157,2690.25,263.56,659.08,152.86,216.77,84.25,433.43,77.92,20088.14,1918.03,9.05,1.25,194.07,23.78,39.41,7.21,0,0,31.37,5.28,71.28,10.59,0,0,0.35,40.45,41.38,15.35,53.27,11.61
IAEA-465,6.6,25/04/2024 13:40:28,-2.72,15.4,1069759,573430,847984.55,1457.5,2092.5,33041.77,5223.05,85786.2,2894.03,33.94,35.38,941.34,61.18,11692.16,1710.32,2414.51,111.69,1594.47,156.73,413.92,86.64,180.67,64.26,299.04,53.83,13915.19,1328.11,7.07,0.98,58.84,3.74,25.02,4.86,0.19,0.33,30.9,4.77,37.55,7.66,0,0,0,0,43.01,13.97,42.17,10.11,292548.22,2416.94,3469.95,62431.19,9868.75,183525.41,6191.3,77.77,81.06,2350.44,152.77,14084.42,2060.26,3378.4,156.28,2660.36,261.5,738.93,154.66,264.06,93.92,429.67,77.34,19895.15,1898.85,9,1.24,73.65,4.68,31.14,6.05,0.26,0.43,36.54,5.64,50.72,10.34,0,0,0,0,46.33,15.05,47.84,11.46
IAEA-465,6.7,25/04/2024 13:40:28,-2.718,15.4,1072313,575910,844718.71,1662.5,2094.8,34194.73,5402.46,87007.57,2934.25,17.08,92.08,955.77,61.95,11875.93,1737.27,2426.22,112.44,1624.35,159.61,382.8,87.24,149.86,58.4,284.57,51.53,14328.09,1368.53,7.36,0.99,151.95,18.15,50.19,8.43,0,0,24.74,4.39,45.19,7.81,0,0,0,0,45.05,14.51,47.33,10.35,298592.63,2756.88,3473.76,64609.67,10207.75,186138.32,6277.35,39.14,210.98,2386.46,154.69,14305.8,2092.72,3394.78,157.32,2710.22,266.3,683.37,155.74,219.03,85.36,408.88,74.04,20485.5,1956.65,9.37,1.27,190.21,22.71,62.47,10.5,0,0,29.26,5.19,61.05,10.56,0,0,0,0,48.53,15.63,53.69,11.74
IAEA-465,6.8,25/04/2024 13:40:28,-2.652,15.4,1073909,572736,841418.23,2306.07,2155.07,34573.03,5461.6,88548.37,2984.25,146.33,108.54,849.48,63.31,12208.25,1785.62,2610.61,115.51,1703.47,165.64,396.44,88.21,158.96,60.55,259.55,47.38,14527.62,1387.67,7.95,1.02,87.88,6.97,30.89,5.68,0.09,0.33,28.51,4.69,48.86,7.98,0,0,0,0,44.06,14.36,45.36,10.21,304681.73,3824.1,3573.7,65324.44,10319.5,189434.62,6384.32,335.29,248.7,2121.08,158.07,14706.11,2150.97,3652.79,161.62,2842.23,276.36,707.72,157.47,232.33,88.5,372.94,68.07,20770.78,1984.02,10.12,1.3,110,8.72,38.45,7.06,0.12,0.44,33.71,5.55,65.99,10.78,0,0,0,0,47.46,15.47,51.45,11.58
IAEA-465,6.9,25/04/2024 13:40:28,-2.651,15.4,1077229,573802,838640.04,1946.47,2148.72,35166.99,5553.87,90204.23,3037.66,79.79,70.27,1088.52,62.83,12555.32,1835.89,2608.84,115.64,1734.12,168.33,386.74,88.83,165.66,62.15,213,39.58,14942.21,1428.15,8.33,1.06,55.9,3.41,31.33,5.86,0.04,0.34,31.1,4.88,49.19,7.93,2.13,8.81,0,0,45.12,14.66,44.94,10.39,310147.54,3227.78,3563.18,66446.7,10493.84,192977.05,6498.58,182.82,161,2717.93,156.87,15124.19,2211.53,3650.3,161.81,2893.37,280.85,690.41,158.58,242.13,90.83,306.05,56.87,21363.53,2041.89,10.59,1.35,69.97,4.26,39,7.29,0.06,0.44,36.78,5.78,66.44,10.71,2.85,11.74,0,0,48.6,15.79,50.98,11.79
IAEA-465,7,25/04/2024 13:40:28,-2.637,15.3,1099549,578721,809995.23,4054.92,2268.34,41473.89,6535.68,104910.99,3515.81,137.47,106.93,1248.45,71.16,14275.14,2086.82,3031.95,128.24,1976.25,190.18,434.81,97.57,197.57,71.32,367.53,66.48,17537.37,1680.27,8.65,1.15,111.61,9.64,25.43,5.6,0.05,0.38,41.89,5.86,59.53,9.06,0,0,0,0,56.77,16.8,54.49,11.64,364797.48,6724.18,3761.53,78363.37,12348.92,224439.74,7521.5,314.98,245.01,3117.26,177.67,17195.9,2513.79,4242.33,179.43,3297.36,317.31,776.22,174.17,288.75,104.24,528.08,95.52,25073.95,2402.35,11.01,1.47,139.71,12.07,31.66,6.97,0.06,0.51,49.54,6.94,80.41,12.23,0,0,0,0,61.16,18.09,61.82,13.2
7.11,7.1,25/04/2024 13:40:28*,-2.615, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.21,7.2,25/04/2024 13:40:28*,-2.656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.31,7.3,25/04/2024 13:40:28*,-2.608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.41,7.4,25/04/2024 13:40:28*,-2.536, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.51,7.5,25/04/2024 13:40:28*,-2.524, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.61,7.6,25/04/2024 13:40:28*,-2.532, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.71,7.7,25/04/2024 13:40:28*,-2.518, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.81,7.8,25/04/2024 13:40:28*,-2.459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.91,7.9,25/04/2024 13:40:28*,-2.396, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.01,8,25/04/2024 13:40:28*,-2.344, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.11,8.1,25/04/2024 13:40:28*,-2.402, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.21,8.2,25/04/2024 13:40:28*,-2.358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.31,8.3,25/04/2024 13:40:28*,-1.585, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.41,8.4,25/04/2024 13:40:28*,-1.42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.51,8.5,25/04/2024 13:40:28*,-1.343, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.61,8.6,25/04/2024 13:40:28*,-1.222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.71,8.7,25/04/2024 13:40:28*,-0.784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.81,8.8,25/04/2024 13:40:28*,-0.896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.91,8.9,25/04/2024 13:40:28*,-1.391, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.01,9,25/04/2024 13:40:28*,-0.954, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.11,9.1,25/04/2024 13:40:28*,-0.851, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.21,9.2,25/04/2024 13:40:28*,-1.111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.31,9.3,25/04/2024 13:40:28*,-1.089, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.41,9.4,25/04/2024 13:40:28*,-1.561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.51,9.5,25/04/2024 13:40:28*,-1.861, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.61,9.6,25/04/2024 13:40:28*,-1.706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.71,9.7,25/04/2024 13:40:28*,-1.862, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.81,9.8,25/04/2024 13:40:28*,-1.856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.91,9.9,25/04/2024 13:40:28*,-1.898, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.01,10,25/04/2024 13:40:28*,-1.895, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-457,10.1,25/04/2024 13:40:28,-1.931,15.3,1096164,586018,819670.05,1488.77,2121.62,41498.61,6537.82,105921.36,3546.29,0,0,659.05,67.45,10188.93,1494.34,2015.13,113.72,1846.06,178.56,457.3,94.43,211.27,73.06,267.92,49.1,15241.43,1455.89,7.1,1.05,207.28,30.13,101.9,15.37,0,0,35.61,5.35,70.62,8.79,0.56,9.35,2.94,39.46,61.08,16.17,47.03,11.06,351256.53,2468.8,3518.23,78410.07,12352.96,226601.26,7586.7,0,0,1645.57,168.42,12273.63,1800.09,2819.58,159.11,3080.15,297.93,816.37,168.57,308.78,106.77,384.96,70.55,21791.33,2081.54,9.03,1.34,259.47,37.72,126.84,19.14,0,0,42.11,6.33,95.4,11.87,0.75,12.47,3.28,44.06,65.79,17.42,53.35,12.55
IAEA-457,10.2,25/04/2024 13:40:28,-2.07,15.3,1100474,583788,812374.54,1052.8,2171.67,43844.16,6903.26,110093.62,3681.91,42.16,101.89,998.28,67.87,10557.3,1548.29,2082.06,117.48,1970.2,188.73,421.47,95.6,201.76,71.77,234.95,43.86,15513.5,1481.73,8.38,1.1,251.9,42,134.73,19.27,0.09,0.37,33.64,5.18,70.08,8.96,0,0,0,0,67.46,16.34,46.93,11.06,365941.3,1745.84,3601.22,82841.91,13043.45,235527.11,7876.85,96.61,233.47,2492.62,169.47,12717.37,1865.08,2913.24,164.37,3287.26,314.89,752.41,170.67,294.88,104.89,337.59,63.01,22180.32,2118.49,10.67,1.4,315.32,52.57,167.69,23.99,0.12,0.49,39.78,6.13,94.66,12.1,0,0,0,0,72.67,17.6,53.24,12.54
IAEA-457,10.3,25/04/2024 13:40:28,-2.399,15.3,1102372,586252,813482.59,1078.68,2201.58,42978.39,6768.71,109735.01,3669.88,79.46,71.97,1007.42,67.84,10427.34,1529.19,2072.67,116.28,2039.31,193.61,359.56,94.13,197.22,70.67,295.53,53.93,15631.36,1493.48,8.49,1.11,252.29,42.15,106.14,15.91,0,0,41.64,5.77,88.03,9.21,0,0,1.55,40.31,73.6,16.83,43.72,11.17,363776.84,1788.75,3650.83,81206.06,12789.22,234759.94,7851.1,182.08,164.91,2515.42,169.39,12560.82,1842.07,2900.09,162.7,3402.58,323.04,641.89,168.04,288.25,103.29,424.62,77.49,22348.84,2135.3,10.8,1.42,315.81,52.77,132.11,19.8,0,0,49.25,6.82,118.91,12.44,0,0,1.73,45.01,79.28,18.13,49.6,12.67
IAEA-457,10.4,25/04/2024 13:40:28,-2.905,15.3,1101732,585795,814495.31,632.5,2195.35,42988.3,6770.39,109457.21,3660.94,32.67,101.47,829.48,68.3,10283.21,1508.45,2080.21,116.64,1969.13,188.41,403.43,94.86,221.83,75.89,284.07,52.1,15644.8,1494.95,8.26,1.09,297.34,56.64,128.47,18.2,0,0,41.16,5.75,76.18,9.05,0,0,0,0,76.34,16.92,50.09,11.32,361822.49,1048.86,3640.5,81224.78,12792.39,234165.63,7831.97,74.86,232.51,2071.13,170.54,12387.2,1817.09,2910.65,163.2,3285.48,314.36,720.2,169.35,324.21,110.92,408.17,74.87,22368.05,2137.4,10.52,1.39,372.21,70.89,159.91,22.66,0,0,48.68,6.8,102.9,12.23,0,0,0,0,82.24,18.23,56.82,12.84
IAEA-457,10.5,25/04/2024 13:40:28,-3.342,15.3,1104842,586900,809998.63,1255.91,2168.11,43738.13,6886.83,111628.95,3731.26,0,0,862.39,68.68,10772.93,1579.1,2214,118.24,2016.91,192.42,416.11,96.02,183.33,68.08,346.44,62.79,15955.02,1524.86,8.26,1.13,269.61,46.99,100.05,15.34,0,0,34.96,5.47,82.63,9.32,0,0,0,0,64.05,16.81,51.68,11.63,370202.66,2082.65,3595.32,82641.56,13012.4,238811.7,7982.42,0,0,2153.31,171.49,12977.12,1902.19,3097.84,165.44,3365.2,321.06,742.83,171.42,267.95,99.51,497.78,90.22,22811.58,2180.16,10.52,1.43,337.49,58.82,124.53,19.1,0,0,41.34,6.47,111.62,12.59,0,0,0,0,69,18.11,58.63,13.19
IAEA-457,10.6,25/04/2024 13:40:28,-3.223,15.3,1102263,586829,813960.76,1268.78,2121.57,42908.49,6757.37,109415.06,3659.54,2.89,100.92,798.13,68.21,10490.6,1538.21,2102.58,116.81,1876.61,181.89,442.42,95.91,170.78,65.26,230.71,43.05,15702.04,1500.57,8.04,1.09,259.8,44.48,127.3,18.39,0.08,0.37,36.12,5.54,82.45,9.14,0,0,0,0,64.12,16.45,52.22,11.48,362560.21,2103.99,3518.14,81073.99,12767.8,234075.45,7828.98,6.62,231.24,1992.85,170.31,12637.02,1852.94,2941.95,163.45,3131.11,303.49,789.81,171.21,249.6,95.38,331.49,61.86,22449.9,2145.43,10.24,1.39,325.21,55.68,158.46,22.89,0.1,0.49,42.72,6.55,111.38,12.34,0,0,0,0,69.07,17.72,59.24,13.02
IAEA-457,10.7,25/04/2024 13:40:28,-3.09,15.3,1098199,585536,817354.08,2143.78,2179.06,41208.84,6493.55,107083.12,3584.04,40.57,100.44,949.63,67.08,10166.7,1491.4,2000.44,115.44,1948.64,186.33,456.58,94.79,191.58,69.1,358.31,64.74,15394.66,1470.63,8.35,1.1,325.07,66.89,112.26,16.61,0.14,0.37,44.54,5.81,79.97,9.1,0,0,0,0,70.55,16.46,62.21,11.33,355750.49,3554.98,3613.48,77862.56,12269.33,229086.65,7667.47,92.95,230.14,2371.13,167.5,12246.85,1796.55,2799.03,161.52,3251.29,310.88,815.07,169.21,280,100.99,514.83,93.02,22010.42,2102.62,10.62,1.4,406.91,83.73,139.73,20.67,0.18,0.49,52.67,6.87,108.02,12.29,0,0,0,0,76,17.73,70.58,12.85
IAEA-457,10.8,25/04/2024 13:40:28,-3.005,15.3,1098352,584644,818486.52,2190.79,2096.77,41477.82,6534.37,106098.86,3552.22,64.4,101.04,927.64,66.61,10306.63,1511.63,2022.73,114.76,1787.66,174.74,378.79,93.28,179.38,66.5,300.62,54.89,15173.25,1449.09,8.6,1.09,252.57,42.88,109.5,16.13,0,0,44.94,5.88,77.1,8.95,0,0,0,0,59.88,16.2,52.33,11.12,353485.57,3632.93,3477.03,78370.79,12346.44,226980.99,7599.38,147.56,231.52,2316.24,166.33,12415.41,1820.92,2830.22,160.58,2982.7,291.56,676.21,166.52,262.18,97.2,431.94,78.87,21693.86,2071.83,10.94,1.39,316.16,53.68,136.3,20.07,0,0,53.15,6.95,104.15,12.09,0,0,0,0,64.5,17.45,59.36,12.62
IAEA-457,10.9,25/04/2024 13:40:28,-2.888,15.3,1099180,583521,819277.23,1638.29,2138.35,41080.42,6473.4,106247.91,3556.91,0.48,0.61,1026.06,66.49,10073.21,1477.7,2042.19,114.77,1879.05,181.21,426.73,93.91,198.16,70.33,231.08,42.95,15280.8,1459.71,7.61,1.07,237.51,38.41,128.21,18.34,0,0,31.29,5.09,71.44,8.89,0,0,0,0,76.93,16.5,45.4,11.04,352291.97,2716.74,3545.98,77619.91,12231.25,227299.86,7609.41,1.1,1.39,2561.98,166.02,12134.23,1780.04,2857.44,160.59,3135.18,302.34,761.79,167.65,289.63,102.79,332.03,61.71,21847.63,2087.01,9.69,1.36,297.3,48.08,159.58,22.83,0,0,37.01,6.02,96.49,12.01,0,0,0,0,82.87,17.77,51.51,12.53
IAEA-457,11,25/04/2024 13:40:28,-2.181,15.3,1095910,580032,822195.37,1410.64,2105.51,41033.6,6465.63,104237.21,3491.82,69.3,101.03,1011.89,65.62,9902.19,1452.94,1978.98,113.74,1801.46,175.15,421.26,93.03,190.49,68.39,277.78,50.69,14960.34,1428.53,7.22,1.03,187.01,25.25,100.74,15.16,0,0,33.47,5.05,72.7,8.62,0.09,9.19,0,0,64.19,15.94,44.07,10.7,346702.04,2339.23,3491.52,77531.46,12216.56,222998.29,7470.17,158.78,231.49,2526.58,163.84,11928.23,1750.22,2769,159.15,3005.73,292.24,752.02,166.08,278.41,99.96,399.13,72.83,21389.45,2042.43,9.19,1.31,234.1,31.61,125.4,18.87,0,0,39.58,5.97,98.21,11.65,0.11,12.25,0,0,69.15,17.18,49.99,12.14
11.11,11.1,25/04/2024 13:40:28*,-1.799, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.21,11.2,25/04/2024 13:40:28*,-1.698, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.31,11.3,25/04/2024 13:40:28*,-1.684, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.41,11.4,25/04/2024 13:40:28*,-1.645, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.51,11.5,25/04/2024 13:40:28*,-1.453, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.61,11.6,25/04/2024 13:40:28*,-1.391, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.71,11.7,25/04/2024 13:40:28*,-1.406, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.81,11.8,25/04/2024 13:40:28*,-1.837, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.91,11.9,25/04/2024 13:40:28*,-2.666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.01,12,25/04/2024 13:40:28*,-2.984, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.11,12.1,25/04/2024 13:40:28*,-2.695, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.21,12.2,25/04/2024 13:40:28*,-0.652, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.31,12.3,25/04/2024 13:40:28*,-0.879, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.41,12.4,25/04/2024 13:40:28*,-0.953, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.51,12.5,25/04/2024 13:40:28*,-1.326, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.61,12.6,25/04/2024 13:40:28*,-1.164, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.71,12.7,25/04/2024 13:40:28*,-1.126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
