standard_ID,element,measured_conc,standard_conc,configuration,measured_ca,standard_ca,measured_ratio,standard_ratio,measured_ratio_log,standard_ratio_log,ratio_id_log
NCS DC73305 Rock,Ba,13.783333333333331,450,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.015900788309940392,0.10494402985074627,-4.141386591743427,-2.2543281199862726,log(Ba/Ca)
NCS DC73305 Rock,Cr,114.64333333333332,99,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.13225533551240143,0.02308768656716418,-2.02302086491839,-3.768455852616048,log(Cr/Ca)
NCS DC73305 Rock,Cu,33.06666666666666,42,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.03814651028648336,0.009794776119402986,-3.2663209989223003,-4.625906084467269,log(Cu/Ca)
NCS DC73305 Rock,Fe,10496.595,9722,"Wet, WS 1 x 15 mm",866.8333333333334,4288,12.109127090944048,2.267257462686567,2.493959473294329,0.8185709348547628,log(Fe/Ca)
NCS DC73305 Rock,K,7582.778333333334,34534,"Wet, WS 1 x 15 mm",866.8333333333334,4288,8.74767736973659,8.053638059701493,2.168788221674497,2.086123922221738,log(K/Ca)
NCS DC73305 Rock,Mg,262.57666666666665,12124,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.30291482407229375,2.827425373134328,-1.1943036216635148,1.0393665354270558,log(Mg/Ca)
NCS DC73305 Rock,Mn,64.64166666666667,173,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.07457219765429725,0.040345149253731345,-2.595987526836192,-3.210284108252859,log(Mn/Ca)
NCS DC73305 Rock,Pb,21.031666666666663,1.5,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.024262641799653907,3.498134328358209e-4,-3.7188174861082532,-7.9581105946424735,log(Pb/Ca)
NCS DC73305 Rock,Si,48651.36666666666,276900,"Wet, WS 1 x 15 mm",866.8333333333334,4288,56.12539896173812,64.57555970149254,4.02758845448683,4.1678360064084155,log(Si/Ca)
NCS DC73305 Rock,Sr,10.846666666666666,90,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.012512978273408958,0.020988805970149255,-4.380988911422236,-3.8637660324203726,log(Sr/Ca)
NCS DC73305 Rock,Ti,848.4583333333334,3950,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.9788021534320323,0.9211753731343284,-0.021425747342448204,-0.08210484485547032,log(Ti/Ca)
NCS DC73305 Rock,U,40.76,2.1,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.04702172659104018,4.897388059701493e-4,-3.0571455161904937,-7.6216383580212606,log(U/Ca)
NCS DC73305 Rock,V,283.5083333333333,87,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.3270621034416458,0.02028917910447761,-1.1176052073353808,-3.8976675840960544,log(V/Ca)
NCS DC73305 Rock,Zn,13.973333333333334,20,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.016119976927513942,0.0046641791044776115,-4.12769597320034,-5.367843429196647,log(Zn/Ca)
NCS DC73305 Rock,Zr,21.056666666666665,214,"Wet, WS 1 x 15 mm",866.8333333333334,4288,0.024291482407229375,0.049906716417910446,-3.7176295083025184,-2.9975996877287865,log(Zr/Ca)
Titano Gypsum TIG-1,Cr,118.35,246,"Wet, WS 1 x 15 mm",18125.905,230848,0.006529329156254543,0.00106563626282229,-5.031451073550853,-6.844183228330848,log(Cr/Ca)
Titano Gypsum TIG-1,Mn,49.53,35,"Wet, WS 1 x 15 mm",18125.905,230848,0.0027325532159635617,1.5161491544219574e-4,-5.902518862910699,-8.794166702773797,log(Mn/Ca)
Titano Gypsum TIG-1,P,31.055,175,"Wet, WS 1 x 15 mm",18125.905,230848,0.0017132937638148276,7.580745772109786e-4,-6.369337583499579,-7.184728790339697,log(P/Ca)
Titano Gypsum TIG-1,S,14009.086666666666,17370,"Wet, WS 1 x 15 mm",18125.905,230848,0.7728765359118162,0.07524431660659828,-0.25763596383471266,-2.5870149050280604,log(S/Ca)
Titano Gypsum TIG-1,Si,602.6983333333334,514,"Wet, WS 1 x 15 mm",18125.905,230848,0.033250661599149585,0.0022265733296368173,-3.4036806143594465,-6.107291498808046,log(Si/Ca)
Titano Gypsum TIG-1,Ti,621.665,4916,"Wet, WS 1 x 15 mm",18125.905,230848,0.034297046133696496,0.02129539783753812,-3.372696047069781,-3.8492642935772854,log(Ti/Ca)
Titano Gypsum TIG-1,U,5.0633333333333335,2.5,"Wet, WS 1 x 15 mm",18125.905,230848,2.7934237398537253e-4,1.0829636817299694e-5,-8.183072381571273,-11.433224032389056,log(U/Ca)
Titano Gypsum TIG-1,V,262.08333333333337,560,"Wet, WS 1 x 15 mm",18125.905,230848,0.014459048159710282,0.002425838647075132,-4.236434890164305,-6.0215779805340155,log(V/Ca)
Titano Gypsum TIG-1,Zn,10.71,32,"Wet, WS 1 x 15 mm",18125.905,230848,5.908670491211336e-4,1.386193512614361e-4,-7.433919525051188,-8.883778861463485,log(Zn/Ca)
Titano Gypsum TIG-1,Zr,1.5116666666666667,80,"Wet, WS 1 x 15 mm",18125.905,230848,8.339813469543545e-5,3.465483781535902e-4,-9.391884614611856,-7.967488129589329,log(Zr/Ca)
