standard_ID,element,mean_med_conc,var,value,perc_dev,true_concentration,configuration
IAEA-456,Al,14021.215,conc_range,130.4549999999981,0.9304115228245063,55400,"Dry, WS 1 x 15 mm"
IAEA-456,Cr,176.535,mean_med_error,58.766666666666666,33.28896064047734,589,"Dry, WS 1 x 15 mm"
IAEA-456,Cr,176.535,conc_range,3.8549999999999898,2.1837029484238197,589,"Dry, WS 1 x 15 mm"
IAEA-456,Cu,84.785,mean_med_error,7.998333333333334,9.43366554618545,44.6,"Dry, WS 1 x 15 mm"
IAEA-456,Cu,84.785,conc_range,18.78500000000001,22.15604175266853,44.6,"Dry, WS 1 x 15 mm"
IAEA-456,Fe,10680.781666666666,mean_med_error,1017.7249999999999,9.52856290636656,49.5,"Dry, WS 1 x 15 mm"
IAEA-456,Fe,10680.781666666666,conc_range,24.915000000000873,0.23326944391867271,49.5,"Dry, WS 1 x 15 mm"
IAEA-456,Mn,170.53666666666666,mean_med_error,31.353333333333335,18.385098023885384,825,"Dry, WS 1 x 15 mm"
IAEA-456,Mn,170.53666666666666,conc_range,19.230000000000018,11.276167393131498,825,"Dry, WS 1 x 15 mm"
IAEA-456,Pb,29.27,mean_med_error,11.091666666666667,37.894317275936686,33.4,"Dry, WS 1 x 15 mm"
IAEA-456,Pb,29.27,conc_range,1.0800000000000018,3.6897847625555236,33.4,"Dry, WS 1 x 15 mm"
IAEA-456,V,296.21999999999997,mean_med_error,69.35,23.41165350077645,223,"Dry, WS 1 x 15 mm"
IAEA-456,V,296.21999999999997,conc_range,11.07000000000005,3.7370872999797617,223,"Dry, WS 1 x 15 mm"
IAEA-456,Zn,27.601666666666667,mean_med_error,5.016666666666667,18.175230964313748,203,"Dry, WS 1 x 15 mm"
IAEA-456,Zn,27.601666666666667,conc_range,1.7750000000000021,6.430771088702381,203,"Dry, WS 1 x 15 mm"
IAEA-457,Al,42406.25666666667,mean_med_error,6679.105,15.750281974900401,82660,"Dry, WS 1 x 15 mm"
IAEA-457,Al,42406.25666666667,conc_range,627.0499999999956,1.4786733121220923,82660,"Dry, WS 1 x 15 mm"
IAEA-457,Cr,195.68666666666667,mean_med_error,69.93833333333333,35.73995843695704,144,"Dry, WS 1 x 15 mm"
IAEA-457,Cr,195.68666666666667,conc_range,3.0649999999999977,1.5662794262937336,144,"Dry, WS 1 x 15 mm"
IAEA-457,Cu,249.64833333333334,mean_med_error,41.82333333333333,16.75289907803644,365,"Dry, WS 1 x 15 mm"
IAEA-457,Cu,249.64833333333334,conc_range,29.835000000000008,11.950810807202133,365,"Dry, WS 1 x 15 mm"
IAEA-457,Fe,15374.14,mean_med_error,1468.4466666666667,9.551406886282203,41450,"Dry, WS 1 x 15 mm"
IAEA-457,Fe,15374.14,conc_range,266,1.7301780782534828,41450,"Dry, WS 1 x 15 mm"
IAEA-457,Mn,266.0133333333333,mean_med_error,48.935,18.395694451405948,427,"Dry, WS 1 x 15 mm"
IAEA-457,Mn,266.0133333333333,conc_range,31.244999999999948,11.745651847025194,427,"Dry, WS 1 x 15 mm"
IAEA-457,Pb,68.48333333333333,mean_med_error,16.571666666666665,24.19810172791433,105,"Dry, WS 1 x 15 mm"
IAEA-457,Pb,68.48333333333333,conc_range,6.27000000000001,9.15551229009493,105,"Dry, WS 1 x 15 mm"
IAEA-457,Sr,37.24,mean_med_error,5.5216666666666665,14.827246688148943,137,"Dry, WS 1 x 15 mm"
IAEA-457,Sr,37.24,conc_range,3.085000000000008,8.284103114930204,137,"Dry, WS 1 x 15 mm"
IAEA-457,V,419.39166666666665,mean_med_error,94.65833333333335,22.57038965167803,87.4,"Dry, WS 1 x 15 mm"
IAEA-457,V,419.39166666666665,conc_range,50.69999999999999,12.08893834323524,87.4,"Dry, WS 1 x 15 mm"
IAEA-457,Zn,111.37833333333333,mean_med_error,16.421666666666667,14.744040582399332,425,"Dry, WS 1 x 15 mm"
IAEA-457,Zn,111.37833333333333,conc_range,2.9950000000000045,2.6890328759333846,425,"Dry, WS 1 x 15 mm"
IAEA-458,Al,47461.708333333336,mean_med_error,7465.806666666666,15.730168442806086,82800,"Dry, WS 1 x 15 mm"
IAEA-458,Al,47461.708333333336,conc_range,519.7150000000038,1.0950195815749793,82800,"Dry, WS 1 x 15 mm"
IAEA-458,Cr,194.935,mean_med_error,72.35833333333333,37.11921067706329,91.5,"Dry, WS 1 x 15 mm"
IAEA-458,Cr,194.935,conc_range,7.60499999999999,3.9013004334778207,91.5,"Dry, WS 1 x 15 mm"
IAEA-458,Cu,118.72500000000001,mean_med_error,10.531666666666668,8.870639432863058,48.1,"Dry, WS 1 x 15 mm"
IAEA-458,Cu,118.72500000000001,conc_range,33.129999999999995,27.904822067803742,48.1,"Dry, WS 1 x 15 mm"
IAEA-458,Fe,18060.44,mean_med_error,1730.0183333333334,9.579048646286212,40700,"Dry, WS 1 x 15 mm"
IAEA-458,Fe,18060.44,conc_range,84.72999999999593,0.46914693108249816,40700,"Dry, WS 1 x 15 mm"
IAEA-458,Mn,554.4033333333333,mean_med_error,101.715,18.3467511619098,886,"Dry, WS 1 x 15 mm"
IAEA-458,Mn,554.4033333333333,conc_range,20.019999999999982,3.6110893994143822,886,"Dry, WS 1 x 15 mm"
IAEA-458,Pb,48.461666666666666,mean_med_error,17.203333333333333,35.4988478866458,35.5,"Dry, WS 1 x 15 mm"
IAEA-458,Pb,48.461666666666666,conc_range,2.1199999999999974,4.374591601609514,35.5,"Dry, WS 1 x 15 mm"
IAEA-458,Sr,45.82,mean_med_error,6.3133333333333335,13.778553761094138,124,"Dry, WS 1 x 15 mm"
IAEA-458,Sr,45.82,conc_range,3.509999999999991,7.660410301178505,124,"Dry, WS 1 x 15 mm"
IAEA-458,V,447.98833333333334,mean_med_error,102.42833333333333,22.864062680203723,99.8,"Dry, WS 1 x 15 mm"
IAEA-458,V,447.98833333333334,conc_range,5.880000000000052,1.312534180577631,99.8,"Dry, WS 1 x 15 mm"
IAEA-458,Zn,37.339999999999996,mean_med_error,6.9366666666666665,18.577039814318873,154,"Dry, WS 1 x 15 mm"
IAEA-458,Zn,37.339999999999996,conc_range,6.859999999999999,18.371719335832886,154,"Dry, WS 1 x 15 mm"
IAEA-461,Ca,4133.161666666667,mean_med_error,105.82666666666667,2.5604289210398656,9270,"Dry, WS 1 x 15 mm"
IAEA-461,Ca,4133.161666666667,conc_range,12.5,0.30243191551907195,9270,"Dry, WS 1 x 15 mm"
IAEA-461,Cr,125.30833333333334,mean_med_error,44.925000000000004,35.85156613686241,27,"Dry, WS 1 x 15 mm"
IAEA-461,Cr,125.30833333333334,conc_range,5.925000000000011,4.7283367693023965,27,"Dry, WS 1 x 15 mm"
IAEA-461,Cu,95.88166666666666,mean_med_error,12.626666666666667,13.169010412139965,26.1,"Dry, WS 1 x 15 mm"
IAEA-461,Cu,95.88166666666666,conc_range,6.589999999999989,6.87305532861686,26.1,"Dry, WS 1 x 15 mm"
IAEA-461,Fe,1053.3366666666666,mean_med_error,95.73,9.088262378916523,2600,"Dry, WS 1 x 15 mm"
IAEA-461,Fe,1053.3366666666666,conc_range,24.684999999999945,2.3435052420720135,2600,"Dry, WS 1 x 15 mm"
IAEA-461,Mn,65.21166666666667,mean_med_error,13.520000000000001,20.732486518261048,333,"Dry, WS 1 x 15 mm"
