standard_ID,element,measured_conc,standard_conc,configuration,measured_ca,standard_ca,measured_ratio,standard_ratio,measured_ratio_log,standard_ratio_log,ratio_id_log
IAEA-470,Cu,171.84333333333333,146,"Dry, WS 1 x 15 mm",1237.8916666666669,2430,0.13881936356843286,0.060082304526748974,-1.9745817336624443,-2.812039914626258,log(Cu/Ca)
IAEA-470,Fe,113.04833333333332,131,"Dry, WS 1 x 15 mm",1237.8916666666669,2430,0.09132328488626493,0.053909465020576135,-2.393349486808215,-2.9204492131334425,log(Fe/Ca)
IAEA-470,Mg,334.84,3080,"Dry, WS 1 x 15 mm",1237.8916666666669,2430,0.27049216746214994,1.2674897119341564,-1.3075121368924618,0.237038339633026,log(Mg/Ca)
IAEA-470,Mn,53.70166666666667,67,"Dry, WS 1 x 15 mm",1237.8916666666669,2430,0.043381556005843265,0.02757201646090535,-3.137720905027909,-3.590953916943628,log(Mn/Ca)
IAEA-470,Pb,16.701666666666668,0.361,"Dry, WS 1 x 15 mm",1237.8916666666669,2430,0.013492026092751788,1.48559670781893e-4,-4.305656427842135,-8.81452385698385,log(Pb/Ca)
IAEA-470,Sr,2.75,20.6,"Dry, WS 1 x 15 mm",1237.8916666666669,2430,0.0022215191151622043,0.008477366255144033,-6.109564031005837,-4.770355460539059,log(Sr/Ca)
IAEA-470,V,156.05833333333334,0.9,"Dry, WS 1 x 15 mm",1237.8916666666669,2430,0.1260678438474018,3.703703703703704e-4,-2.0709350737058547,-7.90100705199242,log(V/Ca)
IAEA-470,Zn,292.47833333333335,727,"Dry, WS 1 x 15 mm",1237.8916666666669,2430,0.23627134846210288,0.29917695473251027,-1.4427743528300998,-1.206720058801075,log(Zn/Ca)
Lujaurite,Al,38185.13166666667,72186,"Dry, WS 1 x 15 mm",8963.516666666666,23013,4.260061434221316,3.1367487941598227,1.4492835813560077,1.1431868476341736,log(Al/Ca)
Lujaurite,Ba,14.35,450,"Dry, WS 1 x 15 mm",8963.516666666666,23013,0.001600934157166737,0.019554165037152915,-6.437167971880257,-3.9345669698630403,log(Ba/Ca)
Lujaurite,Cr,195.18166666666664,10,"Dry, WS 1 x 15 mm",8963.516666666666,23013,0.021775121743512125,4.345370008256203e-4,-3.8269871652827536,-7.74122945963336,log(Cr/Ca)
Lujaurite,Cu,15.49,13,"Dry, WS 1 x 15 mm",8963.516666666666,23013,0.001728116382892875,5.648981010733064e-4,-6.360723259657109,-7.478865195165869,log(Cu/Ca)
Lujaurite,Fe,23381.546666666665,622872,"Dry, WS 1 x 15 mm",8963.516666666666,23013,2.608523812268622,27.066093077825577,0.958784472159603,3.2982817665690236,log(Fe/Ca)
Lujaurite,K,19853.958333333332,45741,"Dry, WS 1 x 15 mm",8963.516666666666,23013,2.2149742195678406,1.9876156954764699,0.7952407644080741,0.6869357774126108,log(K/Ca)
Lujaurite,Mg,190.9,1688,"Dry, WS 1 x 15 mm",8963.516666666666,23013,0.02129744464133311,0.0733498457393647,-3.849168183354185,-2.6125148774715035,log(Mg/Ca)
