standard_ID,element,measured_conc,standard_conc,configuration,measured_ca,standard_ca,measured_ratio,standard_ratio,measured_ratio_log,standard_ratio_log,ratio_id_log
Lujaurite,Pb,9.3,43,"Wet, WS 10 x 15 mm",12037.056666666667,23013,7.726141246600428e-4,0.0018685091035501673,-7.165730825916237,-6.2826144369338435,log(Pb/Ca)
Lujaurite,S,20.91,650,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.0017371356286711285,0.02824490505366532,-6.355517712634905,-3.566842189737723,log(S/Ca)
Lujaurite,Si,55372.53666666667,244992,"Wet, WS 10 x 15 mm",12037.056666666667,23013,4.600172467411053,10.645808890627038,1.5260937957076537,2.365166283305111,log(Si/Ca)
Lujaurite,Sr,777.1816666666666,4600,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.06456575624661288,0.19988702037978534,-2.740071097802178,-1.6100029701502196,log(Sr/Ca)
Lujaurite,Ti,515.8783333333333,2900,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.04285751472466829,0.12601573023942989,-3.1498742765099665,-2.071348536652841,log(Ti/Ca)
Lujaurite,U,29.915,14,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.0024852421009898045,6.083518011558685e-4,-5.9973851992334515,-7.4047572230121474,log(U/Ca)
Lujaurite,V,31.528333333333336,81,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.0026192726516476757,0.0035197497066875244,-5.94485861362593,-5.649365397954967,log(V/Ca)
Lujaurite,Zn,66.97666666666666,395,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.005564206310678939,0.017164211532612002,-5.191400926047095,-4.064928787726284,log(Zn/Ca)
Lujaurite,Zr,1776.736666666667,11000,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.14760557467398594,0.47799070090818235,-1.913211598735045,-0.7381640008468984,log(Zr/Ca)
NCS DC60113 Gypsum,Fe,900.7333333333332,4406,"Wet, WS 10 x 15 mm",61008.096666666665,200116,0.014764160538472789,0.022017230006596174,-4.2155526202299924,-3.8159299500328943,log(Fe/Ca)
NCS DC60113 Gypsum,K,1129.3283333333334,3155,"Wet, WS 10 x 15 mm",61008.096666666665,200116,0.018511122212248442,0.01576585580363389,-3.9893835268844975,-4.14990870241987,log(K/Ca)
NCS DC60113 Gypsum,Mg,10294.491666666669,29677,"Wet, WS 10 x 15 mm",61008.096666666665,200116,0.16873976126338208,0.1482989865877791,-1.7793976250650119,-1.908524863389724,log(Mg/Ca)
NCS DC60113 Gypsum,S,45493.46666666667,13030,"Wet, WS 10 x 15 mm",61008.096666666665,200116,0.7456955576770712,0.06511223490375583,-0.29343786170228314,-2.731642807276292,log(S/Ca)
NCS DC60113 Gypsum,Si,14403.56,33707,"Wet, WS 10 x 15 mm",61008.096666666665,200116,0.23609259732683568,0.16843730636230986,-1.4435311893558047,-1.781191667491,log(Si/Ca)
NCS DC60114 Gypsum,Fe,305.44,2658,"Wet, WS 10 x 15 mm",61556.808333333334,216411,0.0049619206757118796,0.012282185286330178,-5.305962380194225,-4.399605417182357,log(Fe/Ca)
NCS DC60114 Gypsum,K,522.7416666666667,1909,"Wet, WS 10 x 15 mm",61556.808333333334,216411,0.008492020311319477,0.008821178221070093,-4.768628343325868,-4.7305998327298004,log(K/Ca)
NCS DC60114 Gypsum,Mg,4484.22,19242,"Wet, WS 10 x 15 mm",61556.808333333334,216411,0.07284685677200342,0.08891414946560018,-2.619395893846871,-2.420083987534338,log(Mg/Ca)
NCS DC60114 Gypsum,S,53206.54833333333,15070,"Wet, WS 10 x 15 mm",61556.808333333334,216411,0.8643487174516439,0.06963601665349728,-0.14577898344432141,-2.6644733648350067,log(S/Ca)
NCS DC60114 Gypsum,Si,8684.161666666667,19448,"Wet, WS 10 x 15 mm",61556.808333333334,216411,0.14107556746024708,0.08986604192947678,-1.9584595927338388,-2.4094351404595886,log(Si/Ca)
NCS DC60114 Gypsum,Ti,11.468333333333334,348,"Wet, WS 10 x 15 mm",61556.808333333334,216411,1.8630487258585127e-4,0.001608051346743003,-8.588126126185328,-6.432732176681073,log(Ti/Ca)
NCS DC60116,Fe,290.8666666666667,650,"Wet, WS 10 x 15 mm",306.75666666666666,550,0.9481999847870735,1.1818181818181819,-0.05318984455812528,0.16705408466316624,log(Fe/Ca)
NCS DC60116,K,77.87,506,"Wet, WS 10 x 15 mm",306.75666666666666,550,0.25384941375900555,0.92,-1.37101404699063,-0.08338160893905101,log(K/Ca)
NCS DC60116,Mg,112.94,398,"Wet, WS 10 x 15 mm",306.75666666666666,550,0.36817455746683037,0.7236363636363636,-0.9991981123348344,-0.3234662729420789,log(Mg/Ca)
NCS DC60116,Mn,52.4,12,"Wet, WS 10 x 15 mm",306.75666666666666,550,0.17081943342714637,0.02181818181818182,-1.7671482252525286,-3.8250116284385163,log(Mn/Ca)
NCS DC60116,Si,115714.86,460534,"Wet, WS 10 x 15 mm",306.75666666666666,550,377.2203592423963,837.3345454545455,5.932829523964431,6.730223686515921,log(Si/Ca)
NCS DC60116,Ti,23.726666666666667,120,"Wet, WS 10 x 15 mm",306.75666666666666,550,0.07734686559379313,0.21818181818181817,-2.559455225165588,-1.5224265354444706,log(Ti/Ca)
NCS DC60117 Siliceous Sand and Ore,Fe,105.87333333333332,615,"Wet, WS 10 x 15 mm",388.235,672,0.27270424699816687,0.9151785714285714,-1.2993674153678656,-0.08863607271663171,log(Fe/Ca)
NCS DC60117 Siliceous Sand and Ore,K,1390.665,10460,"Wet, WS 10 x 15 mm",388.235,672,3.582018622741381,15.56547619047619,1.2759265026036153,2.7450553970957645,log(K/Ca)
NCS DC60117 Siliceous Sand and Ore,Mg,144.46166666666667,151,"Wet, WS 10 x 15 mm",388.235,672,0.3720985142160461,0.22470238095238096,-0.98859663660704,-1.4929785037082253,log(Mg/Ca)
NCS DC60117 Siliceous Sand and Ore,Mn,51.14666666666667,1936,"Wet, WS 10 x 15 mm",388.235,672,0.13174151394559136,2.880952380952381,-2.026913503915238,1.0581209273133727,log(Mn/Ca)
NCS DC60117 Siliceous Sand and Ore,Si,103426.27166666668,441367,"Wet, WS 10 x 15 mm",388.235,672,266.4012045968722,656.796130952381,5.585003460416042,6.487373667366271,log(Si/Ca)
NCS DC60117 Siliceous Sand and Ore,Ti,42.41,114,"Wet, WS 10 x 15 mm",388.235,672,0.10923796154391024,0.16964285714285715,-2.214226642895757,-1.7740598921286541,log(Ti/Ca)
NCS DC71306 Rock,Ba,31.156666666666663,44.3,"Wet, WS 10 x 15 mm",87514.69166666667,214553,3.5601641362502655e-4,2.0647578919893918e-4,-7.940533722486801,-8.485327396025426,log(Ba/Ca)
NCS DC71306 Rock,Cr,2.9683333333333333,2.6,"Wet, WS 10 x 15 mm",87514.69166666667,214553,3.391811451086832e-5,1.211821787623571e-5,-10.291561334939669,-11.32080062804908,log(Cr/Ca)
NCS DC71306 Rock,Fe,525.85,1329,"Wet, WS 10 x 15 mm",87514.69166666667,214553,0.0060087053954655046,0.006194273675968176,-5.1145459620471465,-5.084130014363271,log(Fe/Ca)
NCS DC71306 Rock,K,17.91166666666667,315,"Wet, WS 10 x 15 mm",87514.69166666667,214553,2.0467039677052323e-4,0.0014681687042362493,-8.494109693388177,-6.523739434250882,log(K/Ca)
NCS DC71306 Rock,Mg,43386.775,131498,"Wet, WS 10 x 15 mm",87514.69166666667,214553,0.49576561573518657,0.612892851649709,-0.701652012864632,-0.4895651517176945,log(Mg/Ca)
NCS DC71306 Rock,Mn,41.155,77,"Wet, WS 10 x 15 mm",87514.69166666667,214553,4.7026389759509906e-4,3.5888568325774983e-4,-7.662216536588576,-7.932506651222832,log(Mn/Ca)
NCS DC71306 Rock,P,17.201666666666668,26,"Wet, WS 10 x 15 mm",87514.69166666667,214553,1.9655747325472876e-4,1.2118217876235708e-4,-8.534555684663397,-9.018215535055033,log(P/Ca)
NCS DC71306 Rock,Pb,3.598333333333333,4.44,"Wet, WS 10 x 15 mm",87514.69166666667,214553,4.1116905799530994e-5,2.0694187450187136e-5,-10.099091187714523,-10.785657696632382,log(Pb/Ca)
NCS DC71306 Rock,Si,1438.74,2899,"Wet, WS 10 x 15 mm",87514.69166666667,214553,0.016439982505794502,0.013511812932002815,-4.108038953479092,-4.30419094415486,log(Si/Ca)
NCS DC71306 Rock,Sr,4.835,27,"Wet, WS 10 x 15 mm",87514.69166666667,214553,5.524786647727624e-5,1.2584303179167852e-4,-9.803680834107926,-8.980475207072187,log(Sr/Ca)
NCS DC71306 Rock,Ti,35.02,90,"Wet, WS 10 x 15 mm",87514.69166666667,214553,4.001613824269316e-4,4.194767726389284e-4,-7.823642636155478,-7.77650240274625,log(Ti/Ca)
NCS DC71306 Rock,U,1.11,0.16,"Wet, WS 10 x 15 mm",87514.69166666667,214553,1.2683584651453287e-5,7.457364846914282e-7,-11.275201947688942,-14.108893536824826,log(U/Ca)
NCS DC71306 Rock,V,32.233333333333334,21,"Wet, WS 10 x 15 mm",87514.69166666667,214553,3.683191098485083e-4,9.787791361574996e-5,-7.9065608492220445,-9.231789635353092,log(V/Ca)
NCS DC71306 Rock,Zn,4.556666666666667,11.7,"Wet, WS 10 x 15 mm",87514.69166666667,214553,5.2067448103713635e-5,5.4531980443060686e-5,-9.862970600945435,-9.816723231272805,log(Zn/Ca)
NCS DC71306 Rock,Zr,0.47,3,"Wet, WS 10 x 15 mm",87514.69166666667,214553,5.370526834399138e-6,1.3982559087964279e-5,-12.134584547291217,-11.177699784408405,log(Zr/Ca)
